* Generated by rew_pipeline.py (source UUID dfb65ea2-0ad3-4047-a78a-47ab03241470, calibrated to its own SPL at 100 Hz)
* Measurement: L.filtered.clean-fdw8
* Dated: 2026-Sep-12 16:10:00
* Note: ; Trace Arithmetic A times B A = L.nofdw.clean-fdw8 B = FLX-trimmed.clean-fdw8
* Smoothing: None
* Frequency Step: 0.1831055 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
19516.296387 68.418 178.7206
19516.479492 68.466 113.4334
19516.662598 68.549 47.5958
19516.845703 68.589 -18.7761
19517.028809 68.551 -85.2406
19517.211914 68.471 -151.3348
19517.395020 68.423 143.0163
19517.578125 68.453 77.4302
19517.761230 68.526 11.4742
19517.944336 68.567 -54.8746
19518.127441 68.535 -121.2264
19518.310547 68.460 172.8205
19518.493652 68.412 107.2707
19518.676758 68.427 41.7144
19518.859863 68.467 -24.2238
19519.042969 68.473 -90.4836
19519.226074 68.427 -156.6737
19519.409180 68.376 137.4764
19519.592285 68.378 71.7960
19519.775391 68.429 5.8591
19519.958496 68.469 -60.5025
19520.141602 68.447 -126.9865
19520.324707 68.383 166.8646
19520.507812 68.353 101.1635
19520.690918 68.407 35.5248
19520.874023 68.510 -30.4793
19521.057129 68.584 -96.7681
19521.240234 68.598 -162.7897
19521.423340 68.615 131.8934
19521.606445 68.725 67.0389
19521.789551 68.928 1.8605
19521.972656 69.114 -64.1352
19522.155762 69.156 -130.6343
19522.338867 69.030 163.1814
19522.521973 68.836 97.9262
19522.705078 68.724 33.3894
19522.888184 68.757 -31.3605
19523.071289 68.856 -97.0144
19523.254395 68.912 -163.3744
19523.437500 68.903 130.2881
19523.620605 68.904 64.4621
19523.803711 68.999 -1.0607
19523.986816 69.178 -66.8834
19524.169922 69.346 -133.2676
19524.353027 69.417 160.1352
19524.536133 69.395 93.8966
19524.719238 69.359 28.2528
19524.902344 69.389 -37.1358
19525.085449 69.489 -102.8381
19525.268555 69.603 -169.0741
19525.451660 69.685 124.4222
19525.634766 69.747 58.0510
19525.817871 69.837 -8.0448
19526.000977 69.979 -74.0485
19526.184082 70.150 -140.1998
19526.367188 70.308 153.4609
19526.550293 70.426 87.0572
19526.733398 70.512 20.6707
19526.916504 70.577 -45.7590
19527.099609 70.623 -112.3276
19527.282715 70.642 -179.0072
19527.465820 70.640 114.3602
19527.648926 70.644 47.9074
19527.832031 70.682 -18.3888
19528.015137 70.754 -84.6512
19528.198242 70.839 -150.9277
19528.381348 70.914 142.8633
19528.564453 70.987 76.7808
19528.747559 71.072 10.6894
19528.930664 71.160 -55.6891
19529.113770 71.212 -122.5071
19529.296875 71.189 170.4068
19529.479980 71.096 103.4489
19529.663086 70.997 36.9116
19529.846191 70.966 -29.3192
19530.029297 71.026 -95.7050
19530.212402 71.120 -162.5978
19530.395508 71.162 130.1234
19530.578613 71.108 62.9639
19530.761719 70.994 -3.5829
19530.944824 70.905 -69.4421
19531.127930 70.909 -135.0686
19531.311035 70.994 158.9224
19531.494141 71.090 92.2650
19531.677246 71.135 25.1626
19531.860352 71.113 -41.9799
19532.043457 71.053 -108.8744
19532.226562 70.989 -175.4906
19532.409668 70.933 118.0323
19532.592773 70.873 51.5786
19532.775879 70.797 -14.8544
19532.958984 70.712 -81.2359
19533.142090 70.635 -147.6248
19533.325195 70.578 145.8274
19533.508301 70.527 79.0196
19533.691406 70.456 12.0499
19533.874512 70.356 -54.7927
19534.057617 70.247 -121.2090
19534.240723 70.172 172.8736
19534.423828 70.157 107.2058
19534.606934 70.181 41.3997
19534.790039 70.185 -24.7499
19534.973145 70.116 -91.1244
19535.156250 69.970 -157.4324
19535.339355 69.795 136.4941
19535.522461 69.654 70.5015
19535.705566 69.566 4.2362
19535.888672 69.498 -62.4739
19536.071777 69.403 -129.3799
19536.254883 69.283 164.0162
19536.437988 69.194 98.0164
19536.621094 69.195 32.3850
19536.804199 69.273 -33.4704
19536.987305 69.331 -99.8852
19537.170410 69.274 -166.5806
19537.353516 69.088 127.1062
19537.536621 68.863 61.6444
19537.719727 68.730 -3.2176
19537.902832 68.732 -68.3480
19538.085938 68.783 -134.3784
19538.269043 68.764 158.8919
19538.452148 68.636 92.2180
19538.635254 68.468 26.1986
19538.818359 68.364 -39.2816
19539.001465 68.354 -104.9309
19539.184570 68.348 -171.2413
19539.367676 68.243 122.0667
19539.550781 68.024 55.7813
19539.733887 67.799 -9.5371
19539.916992 67.710 -74.2077
19540.100098 67.788 -139.2542
19540.283203 67.909 154.6443
19540.466309 67.922 87.7739
19540.649414 67.776 21.0133
19540.832520 67.543 -44.9012
19541.015625 67.359 -109.9757
19541.198730 67.305 -174.9936
19541.381836 67.330 119.2369
19541.564941 67.322 52.6190
19541.748047 67.215 -14.2732
19541.931152 67.033 -80.7079
19542.114258 66.867 -146.2929
19542.297363 66.802 148.7934
19542.480469 66.856 84.0025
19542.663574 66.971 18.8837
19542.846680 67.060 -46.6458
19543.029785 67.068 -112.3793
19543.212891 66.981 -178.0295
19543.395996 66.829 116.6037
19543.579102 66.665 51.5356
19543.762207 66.539 -13.4093
19543.945312 66.475 -78.4850
19544.128418 66.468 -143.8611
19544.311523 66.500 150.4532
19544.494629 66.551 84.5500
19544.677734 66.596 18.5394
19544.860840 66.606 -47.4441
19545.043945 66.555 -113.1770
19545.227051 66.449 -178.3691
19545.410156 66.341 117.1201
19545.593262 66.309 52.9904
19545.776367 66.378 -11.4765
19545.959473 66.481 -76.8847
19546.142578 66.511 -143.2009
19546.325684 66.414 150.2248
19546.508789 66.236 84.2016
19546.691895 66.107 19.0850
19546.875000 66.151 -45.6124
19547.058105 66.364 -110.8330
19547.241211 66.619 -177.0705
19547.424316 66.787 115.9760
19547.607422 66.816 49.0230
19547.790527 66.743 -17.3163
19547.973633 66.651 -82.8592
19548.156738 66.607 -147.8707
19548.339844 66.624 147.2266
19548.522949 66.679 82.1629
19548.706055 66.749 16.8675
19548.889160 66.823 -48.6616
19549.072266 66.899 -114.4323
19549.255371 66.970 179.5750
19549.438477 67.040 113.4280
19549.621582 67.118 47.1830
19549.804688 67.210 -19.1773
19549.987793 67.305 -85.6951
19550.170898 67.376 -152.3121
19550.354004 67.399 141.1830
19550.537109 67.382 75.0379
19550.720215 67.361 9.3283
19550.903320 67.369 -56.1485
19551.086426 67.404 -121.7279
19551.269531 67.432 172.4074
19551.452637 67.425 106.3551
19551.635742 67.390 40.3496
19551.818848 67.370 -25.4921
19552.001953 67.403 -91.3008
19552.185059 67.489 -157.3318
19552.368164 67.590 136.2789
19552.551270 67.660 69.6174
19552.734375 67.675 2.8894
19552.917480 67.636 -63.7444
19553.100586 67.558 -130.2461
19553.283691 67.453 163.3477
19553.466797 67.329 97.0231
19553.649902 67.204 30.8251
19553.833008 67.108 -35.2065
19554.016113 67.073 -101.1317
19554.199219 67.109 -167.1204
19554.382324 67.192 126.6622
19554.565430 67.273 60.1995
19554.748535 67.305 -6.3361
19554.931641 67.269 -72.6776
19555.114746 67.188 -138.6427
19555.297852 67.106 155.6997
19555.480957 67.053 90.0178
19555.664062 67.018 23.9416
19555.847168 66.957 -42.6294
19556.030273 66.836 -109.4176
19556.213379 66.666 -175.9456
19556.396484 66.507 118.1221
19556.579590 66.424 52.7106
19556.762695 66.430 -12.5867
19556.945801 66.470 -78.1008
19557.128906 66.473 -143.8046
19557.312012 66.411 150.5515
19557.495117 66.307 85.0967
19557.678223 66.195 19.6645
19557.861328 66.069 -46.0098
19558.044434 65.903 -111.9297
19558.227539 65.694 -177.7534
19558.410645 65.505 116.8703
19558.593750 65.428 51.8408
19558.776855 65.496 -13.4268
19558.959961 65.635 -79.4173
19559.143066 65.734 -146.0124
19559.326172 65.743 147.3571
19559.509277 65.695 81.1687
19559.692383 65.663 15.3861
19559.875488 65.666 -50.4420
19560.058594 65.650 -116.6045
19560.241699 65.552 177.1680
19560.424805 65.383 111.4724
19560.607910 65.242 46.5992
19560.791016 65.227 -17.9203
19560.974121 65.323 -82.9518
19561.157227 65.409 -148.8673
19561.340332 65.376 144.7711
19561.523438 65.219 78.7585
19561.706543 65.038 13.5812
19561.889648 64.950 -50.9996
19562.072754 64.994 -115.7164
19562.255859 65.102 178.9198
19562.438965 65.186 112.9748
19562.622070 65.203 46.8371
19562.805176 65.155 -19.1495
19562.988281 65.061 -84.8184
19563.171387 64.943 -150.1253
19563.354492 64.831 144.8788
19563.537598 64.755 79.9720
19563.720703 64.718 14.7850
19563.903809 64.680 -50.9298
19564.086914 64.592 -117.0284
19564.270020 64.446 176.9524
19564.453125 64.307 111.3862
19564.636230 64.252 46.1629
19564.819336 64.295 -19.2037
19565.002441 64.366 -84.9785
19565.185547 64.391 -150.8676
19565.368652 64.380 143.6388
19565.551758 64.409 78.6293
19565.734863 64.525 13.5583
19565.917969 64.669 -52.1520
19566.101074 64.732 -118.4016
19566.284180 64.677 175.5181
19566.467285 64.584 110.1947
19566.650391 64.577 45.3875
19566.833496 64.666 -19.7907
19567.016602 64.721 -85.7693
19567.199707 64.619 -151.8997
19567.382812 64.397 142.9885
19567.565918 64.271 79.3274
19567.749023 64.434 15.8781
19567.932129 64.803 -49.1587
19568.115234 65.108 -116.1068
19568.298340 65.177 176.2707
19568.481445 65.052 109.5586
19568.664551 64.947 44.4410
19568.847656 65.057 -20.0114
19569.030762 65.332 -85.3540
19569.213867 65.553 -151.9834
19569.396973 65.580 141.0150
19569.580078 65.459 74.7595
19569.763184 65.352 9.5061
19569.946289 65.363 -55.5706
19570.129395 65.418 -121.3002
19570.312500 65.382 172.5518
19570.495605 65.242 106.9716
19570.678711 65.148 42.4811
19570.861816 65.249 -21.7516
19571.044922 65.480 -87.1244
19571.228027 65.613 -153.9153
19571.411133 65.498 138.9967
19571.594238 65.195 73.1352
19571.777344 64.964 9.0546
19571.960449 65.031 -54.5933
19572.143555 65.310 -119.7735
19572.326660 65.515 173.1562
19572.509766 65.456 105.4761
19572.692871 65.162 38.8498
19572.875977 64.841 -25.8406
19573.059082 64.723 -89.2650
19573.242188 64.835 -152.9961
19573.425293 65.022 142.1851
19573.608398 65.158 76.6624
19573.791504 65.252 11.0292
19573.974609 65.364 -54.6353
19574.157715 65.498 -120.6012
19574.340820 65.593 173.1498
19574.523926 65.608 107.1400
19574.707031 65.589 41.9415
19574.890137 65.635 -22.4576
19575.073242 65.791 -86.7380
19575.256348 65.995 -151.5520
19575.439453 66.150 143.0742
19575.622559 66.231 77.5329
19575.805664 66.285 12.0535
19575.988770 66.367 -53.5511
19576.171875 66.467 -119.5505
19576.354980 66.540 174.1799
19576.538086 66.575 108.1540
19576.721191 66.634 42.7738
19576.904297 66.791 -22.1412
19577.087402 67.044 -87.2090
19577.270508 67.303 -152.8116
19577.453613 67.479 141.2472
19577.636719 67.562 75.4140
19577.819824 67.613 9.8497
19578.002930 67.687 -55.7593
19578.186035 67.771 -121.8116
19578.369141 67.808 171.7413
19578.552246 67.782 105.4325
19578.735352 67.760 39.7855
19578.918457 67.849 -25.2664
19579.101562 68.086 -90.4167
19579.284668 68.389 -156.2954
19579.467773 68.635 137.1178
19579.650879 68.762 70.3476
19579.833984 68.795 3.9050
19580.017090 68.812 -62.1122
19580.200195 68.870 -128.0306
19580.383301 68.965 165.7730
19580.566406 69.059 99.2256
19580.749512 69.131 32.5386
19580.932617 69.192 -34.0555
19581.115723 69.261 -100.4865
19581.298828 69.345 -166.8095
19581.481934 69.437 126.9254
19581.665039 69.534 60.6959
19581.848145 69.643 -5.5871
19582.031250 69.759 -72.1007
19582.214355 69.852 -138.9509
19582.397461 69.887 154.0152
19582.580566 69.857 87.1956
19582.763672 69.812 20.9656
19582.946777 69.835 -44.6851
19583.129883 69.975 -110.2594
19583.312988 70.189 -176.3652
19583.496094 70.380 116.8052
19583.679199 70.462 49.5840
19583.862305 70.423 -17.4594
19584.045410 70.319 -83.8987
19584.228516 70.240 -149.7260
19584.411621 70.247 144.6510
19584.594727 70.333 78.7399
19584.777832 70.443 12.3255
19584.960938 70.526 -54.4656
19585.144043 70.563 -121.3497
19585.327148 70.565 171.9032
19585.510254 70.559 105.3611
19585.693359 70.566 38.9435
19585.876465 70.588 -27.4788
19586.059570 70.617 -93.9720
19586.242676 70.639 -160.4875
19586.425781 70.656 133.1009
19586.608887 70.680 66.8937
19586.791992 70.733 0.8645
19586.975098 70.820 -65.1563
19587.158203 70.921 -131.3777
19587.341309 70.996 162.1012
19587.524414 71.008 95.3644
19587.707520 70.942 28.6336
19587.890625 70.820 -37.8541
19588.073730 70.691 -103.9841
19588.256836 70.611 -169.8497
19588.439941 70.611 124.2808
19588.623047 70.681 58.1263
19588.806152 70.778 -8.4280
19588.989258 70.849 -75.2670
19589.172363 70.862 -142.1202
19589.355469 70.813 151.2862
19589.538574 70.730 85.0767
19589.721680 70.645 19.1492
19589.904785 70.573 -46.7529
19590.087891 70.506 -112.8485
19590.270996 70.426 -179.1668
19590.454102 70.332 114.4362
19590.637207 70.247 48.1235
19590.820312 70.202 -18.0675
19591.003418 70.209 -84.2307
19591.186523 70.247 -150.4610
19591.369629 70.284 143.2601
19591.552734 70.296 77.0386
19591.735840 70.280 10.9433
19591.918945 70.244 -55.0824
19592.102051 70.191 -121.1881
19592.285156 70.113 172.4987
19592.468262 70.003 105.9541
19592.651367 69.864 39.2478
19592.834473 69.709 -27.5083
19593.017578 69.552 -94.1842
19593.200684 69.411 -160.6311
19593.383789 69.307 133.2819
19593.566895 69.266 67.5631
19593.750000 69.298 2.0274
19593.933105 69.381 -63.6108
19594.116211 69.458 -129.5132
19594.299316 69.474 164.4156
19594.482422 69.407 98.4398
19594.665527 69.283 32.7665
19594.848633 69.147 -32.6323
19595.031738 69.026 -97.9899
19595.214844 68.920 -163.5260
19595.397949 68.817 130.7219
19595.581055 68.719 64.8421
19595.764160 68.645 -1.1224
19595.947266 68.598 -67.2190
19596.130371 68.560 -133.4366
19596.313477 68.504 160.4345
19596.496582 68.436 94.7085
19596.679688 68.399 29.5042
19596.862793 68.430 -35.4606
19597.045898 68.507 -100.6639
19597.229004 68.555 -166.3074
19597.412109 68.511 127.8913
19597.595215 68.388 62.4370
19597.778320 68.278 -2.4445
19597.961426 68.274 -67.1357
19598.144531 68.386 -132.3583
19598.327637 68.531 161.5100
19598.510742 68.611 94.7472
19598.693848 68.591 28.0121
19598.876953 68.508 -38.1142
19599.060059 68.433 -103.4467
19599.243164 68.422 -168.2256
19599.426270 68.485 127.1342
19599.609375 68.596 62.3056
19599.792480 68.725 -2.8950
19599.975586 68.842 -68.5544
19600.158691 68.917 -134.6421
19600.341797 68.928 159.0471
19600.524902 68.885 92.8489
19600.708008 68.829 27.0423
19600.891113 68.822 -38.3587
19601.074219 68.896 -103.6259
19601.257324 69.034 -169.0829
19601.440430 69.190 125.1469
19601.623535 69.323 59.1585
19601.806641 69.419 -6.8892
19601.989746 69.485 -72.8896
19602.172852 69.529 -138.7833
19602.355957 69.569 155.4777
19602.539062 69.631 89.8819
19602.722168 69.739 24.2626
19602.905273 69.888 -41.6649
19603.088379 70.030 -108.0780
19603.271484 70.108 -174.8447
19603.454590 70.098 118.4295
19603.637695 70.035 52.1242
19603.820801 69.990 -13.7127
19604.003906 70.013 -79.4356
19604.187012 70.087 -145.4712
19604.370117 70.155 148.0940
19604.553223 70.177 81.5583
19604.736328 70.167 15.2854
19604.919434 70.171 -50.6392
19605.102539 70.215 -116.4554
19605.285645 70.274 177.5697
19605.468750 70.305 111.4333
19605.651855 70.297 45.3440
19605.834961 70.287 -20.5907
19606.018066 70.317 -86.5755
19606.201172 70.382 -152.9658
19606.384277 70.433 140.1209
19606.567383 70.420 72.9826
19606.750488 70.345 6.1351
19606.933594 70.264 -60.0696
19607.116699 70.247 -125.7196
19607.299805 70.316 168.7415
19607.482910 70.431 102.9038
19607.666016 70.530 36.6626
19607.849121 70.574 -29.8496
19608.032227 70.559 -96.4637
19608.215332 70.497 -163.0676
19608.398438 70.406 130.4313
19608.581543 70.316 64.1348
19608.764648 70.263 -1.9307
19608.947754 70.278 -67.9205
19609.130859 70.353 -134.1022
19609.313965 70.435 159.3991
19609.497070 70.467 92.7687
19609.680176 70.433 26.3871
19609.863281 70.372 -39.4818
19610.046387 70.341 -104.9464
19610.229492 70.365 -170.4165
19610.412598 70.412 123.7759
19610.595703 70.436 57.6437
19610.778809 70.429 -8.5813
19610.961914 70.419 -74.7801
19611.145020 70.431 -141.1082
19611.328125 70.444 152.2023
19611.511230 70.403 85.1803
19611.694336 70.275 18.2062
19611.877441 70.090 -48.2419
19612.060547 69.932 -113.9925
19612.243652 69.876 -179.3887
19612.426758 69.923 115.0000
19612.609863 70.003 48.9153
19612.792969 70.055 -17.4245
19612.976074 70.070 -83.6361
19613.159180 70.083 -149.5680
19613.342285 70.122 144.5797
19613.525391 70.165 78.5062
19613.708496 70.162 12.1408
19613.891602 70.083 -54.2987
19614.074707 69.943 -120.5220
19614.257812 69.796 173.5778
19614.440918 69.689 107.8505
19614.624023 69.638 42.0506
19614.807129 69.627 -23.9475
19614.990234 69.635 -90.1054
19615.173340 69.651 -156.3315
19615.356445 69.667 137.4292
19615.539551 69.670 71.2096
19615.722656 69.649 5.0683
19615.905762 69.606 -60.9312
19616.088867 69.554 -126.7943
19616.271973 69.505 167.3852
19616.455078 69.461 101.5157
19616.638184 69.416 35.6107
19616.821289 69.382 -30.2404
19617.004395 69.384 -96.0320
19617.187500 69.440 -161.9495
19617.370605 69.524 131.7471
19617.553711 69.578 64.9806
19617.736816 69.543 -2.0133
19617.919922 69.400 -68.7967
19618.103027 69.186 -134.9853
19618.286133 68.975 159.5067
19618.469238 68.828 94.4047
19618.652344 68.760 29.2846
19618.835449 68.745 -36.1283
19619.018555 68.749 -101.8593
19619.201660 68.753 -167.7939
19619.384766 68.748 126.1999
19619.567871 68.733 60.2374
19619.750977 68.715 -5.5874
19619.934082 68.706 -71.2582
19620.117188 68.719 -136.9006
19620.300293 68.741 157.2745
19620.483398 68.734 91.1702
19620.666504 68.659 24.9645
19620.849609 68.518 -40.9562
19621.032715 68.373 -106.2985
19621.215820 68.315 -171.2098
19621.398926 68.384 123.7066
19621.582031 68.528 57.8843
19621.765137 68.644 -8.7065
19621.948242 68.663 -75.5687
19622.131348 68.591 -142.0739
19622.314453 68.494 152.0974
19622.497559 68.440 86.7500
19622.680664 68.428 21.4155
19622.863770 68.402 -44.1423
19623.046875 68.312 -109.7127
19623.229980 68.181 -174.9222
19623.413086 68.094 120.2571
19623.596191 68.120 55.2693
19623.779297 68.230 -10.6069
19623.962402 68.313 -77.5593
19624.145508 68.275 -145.0353
19624.328613 68.113 147.9017
19624.511719 67.923 81.9738
19624.694824 67.849 17.0969
19624.877930 67.950 -47.6528
19625.061035 68.127 -113.1687
19625.244141 68.218 -179.4855
19625.427246 68.136 114.1217
19625.610352 67.928 48.4744
19625.793457 67.747 -16.2425
19625.976562 67.718 -80.8104
19626.159668 67.815 -146.3057
19626.342773 67.894 146.9875
19626.525879 67.843 79.7873
19626.708984 67.677 13.1907
19626.892090 67.528 -52.1635
19627.075195 67.544 -116.7075
19627.258301 67.733 178.3875
19627.441406 67.944 112.3907
19627.624512 68.015 45.5842
19627.807617 67.894 -21.1656
19627.990723 67.655 -87.0924
19628.173828 67.442 -152.0533
19628.356934 67.369 143.3910
19628.540039 67.437 78.5321
19628.723145 67.579 13.1182
19628.906250 67.740 -52.6773
19629.089355 67.894 -118.6572
19629.272461 68.014 175.2251
19629.455566 68.050 109.0441
19629.638672 67.961 43.1206
19629.821777 67.767 -22.0537
19630.004883 67.576 -86.2405
19630.187988 67.525 -149.9297
19630.371094 67.659 145.7995
19630.554199 67.890 80.1571
19630.737305 68.092 13.2195
19630.920410 68.194 -54.3243
19631.103516 68.203 -121.7066
19631.286621 68.167 171.5649
19631.469727 68.136 105.6265
19631.652832 68.138 40.3789
19631.835938 68.190 -24.3973
19632.019043 68.303 -89.0589
19632.202148 68.460 -154.0841
19632.385254 68.602 140.1704
19632.568359 68.656 73.7623
19632.751465 68.588 7.1833
19632.934570 68.446 -58.9621
19633.117676 68.347 -124.4555
19633.300781 68.384 170.2446
19633.483887 68.538 104.3931
19633.666992 68.692 37.7283
19633.850098 68.739 -29.2823
19634.033203 68.668 -95.8541
19634.216309 68.566 -161.5090
19634.399414 68.547 133.4888
19634.582520 68.643 68.3298
19634.765625 68.774 2.4331
19634.948730 68.843 -64.0929
19635.131836 68.813 -130.7055
19635.314941 68.727 163.0527
19635.498047 68.655 97.2255
19635.681152 68.633 31.5247
19635.864258 68.643 -34.2971
19636.047363 68.658 -100.2238
19636.230469 68.679 -166.1221
19636.413574 68.731 127.9925
19636.596680 68.818 61.9186
19636.779785 68.908 -4.4959
19636.962891 68.953 -71.1424
19637.145996 68.935 -137.7093
19637.329102 68.873 156.0763
19637.512207 68.807 90.2547
19637.695312 68.764 24.6560
19637.878418 68.745 -40.9149
19638.061523 68.747 -106.5645
19638.244629 68.775 -172.3748
19638.427734 68.826 121.5216
19638.610840 68.877 55.0434
19638.793945 68.888 -11.6470
